股票代码,股票名称,阶段,交易天数,交易次数,买入次数,卖出次数,盈利次数,胜率,总收益,最大回撤,年化收益,初始资金,最终资金,交易明细
34,神州数码,牛市,122,22,11,11,3,27.27,-1.86,0,-1.86,100000,98967.0,"[{'日期': Timestamp('2025-05-07 00:00:00'), '类型': '买入', '价格': np.float64(43.38), '数量': 100, '金额': np.float64(4338.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-05-13 00:00:00'), '类型': '卖出', '价格': np.float64(41.6), '数量': 100, '金额': np.float64(4160.0), '利润': np.float64(-178.0), '利润率': np.float64(-4.103273397879207), '持仓天数': 6, '对应买入日期': '2025-05-07', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-05-22 00:00:00'), '类型': '买入', '价格': np.float64(40.2), '数量': 100, '金额': np.float64(4020.0000000000005), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-05-26 00:00:00'), '类型': '卖出', '价格': np.float64(38.0), '数量': 100, '金额': np.float64(3800.0), '利润': np.float64(-220.00000000000045), '利润率': np.float64(-5.472636815920408), '持仓天数': 4, '对应买入日期': '2025-05-22', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-06-24 00:00:00'), '类型': '买入', '价格': np.float64(35.91), '数量': 100, '金额': np.float64(3590.9999999999995), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-07-17 00:00:00'), '类型': '买入', '价格': np.float64(38.22), '数量': 100, '金额': np.float64(3822.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-07-23 00:00:00'), '类型': '卖出', '价格': np.float64(38.2), '数量': 100, '金额': np.float64(3820.0000000000005), '利润': np.float64(229.0000000000009), '利润率': np.float64(6.377053745474824), '持仓天数': 29, '对应买入日期': '2025-06-24', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-07-23 00:00:00'), '类型': '卖出', '价格': np.float64(38.2), '数量': 100, '金额': np.float64(3820.0000000000005), '利润': np.float64(-1.9999999999995453), '利润率': np.float64(-0.052328623757183286), '持仓天数': 6, '对应买入日期': '2025-07-17', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-07-28 00:00:00'), '类型': '买入', '价格': np.float64(40.98), '数量': 100, '金额': np.float64(4098.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-07-29 00:00:00'), '类型': '卖出', '价格': np.float64(39.27), '数量': 100, '金额': np.float64(3927.0000000000005), '利润': np.float64(-170.99999999999955), '利润率': np.float64(-4.1727672035138985), '持仓天数': 1, '对应买入日期': '2025-07-28', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-01 00:00:00'), '类型': '买入', '价格': np.float64(41.08), '数量': 100, '金额': np.float64(4108.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-04 00:00:00'), '类型': '卖出', '价格': np.float64(39.83), '数量': 100, '金额': np.float64(3983.0), '利润': np.float64(-125.0), '利润率': np.float64(-3.0428432327166504), '持仓天数': 3, '对应买入日期': '2025-08-01', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-07 00:00:00'), '类型': '买入', '价格': np.float64(41.3), '数量': 100, '金额': np.float64(4130.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-11 00:00:00'), '类型': '卖出', '价格': np.float64(39.9), '数量': 100, '金额': np.float64(3990.0), '利润': np.float64(-140.0), '利润率': np.float64(-3.389830508474576), '持仓天数': 4, '对应买入日期': '2025-08-07', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-13 00:00:00'), '类型': '买入', '价格': np.float64(40.92), '数量': 100, '金额': np.float64(4092.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-08-29 00:00:00'), '类型': '卖出', '价格': np.float64(45.88), '数量': 100, '金额': np.float64(4588.0), '利润': np.float64(496.0), '利润率': np.float64(12.121212121212121), '持仓天数': 16, '对应买入日期': '2025-08-13', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-09-11 00:00:00'), '类型': '买入', '价格': np.float64(46.15), '数量': 100, '金额': np.float64(4615.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-09-22 00:00:00'), '类型': '买入', '价格': np.float64(45.66), '数量': 100, '金额': np.float64(4566.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-10-13 00:00:00'), '类型': '卖出', '价格': np.float64(39.47), '数量': 100, '金额': np.float64(3947.0), '利润': np.float64(-668.0), '利润率': np.float64(-14.47453954496208), '持仓天数': 32, '对应买入日期': '2025-09-11', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-10-13 00:00:00'), '类型': '卖出', '价格': np.float64(39.47), '数量': 100, '金额': np.float64(3947.0), '利润': np.float64(-619.0), '利润率': np.float64(-13.556723609286028), '持仓天数': 21, '对应买入日期': '2025-09-22', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-10-23 00:00:00'), '类型': '买入', '价格': np.float64(39.38), '数量': 100, '金额': np.float64(3938.0000000000005), '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}, {'日期': Timestamp('2025-10-31 00:00:00'), '类型': '结算', '价格': np.float64(43.03), '数量': 100, '金额': np.float64(4303.0), '利润': np.float64(364.99999999999955), '利润率': np.float64(9.268664296597246), '持仓天数': 8, '对应买入日期': '2025-10-23', '股票代码': 34, '股票名称': '神州数码', '阶段': '牛市'}]"
34,神州数码,震荡,101,12,6,6,3,50.0,22.61,0,22.61,100000,104239.0,"[{'日期': Timestamp('2024-11-05 00:00:00'), '类型': '买入', '价格': np.float64(36.0), '数量': 100, '金额': np.float64(3600.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2024-11-13 00:00:00'), '类型': '卖出', '价格': np.float64(37.81), '数量': 100, '金额': np.float64(3781.0), '利润': np.float64(181.0), '利润率': np.float64(5.027777777777778), '持仓天数': 8, '对应买入日期': '2024-11-05', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2024-11-28 00:00:00'), '类型': '买入', '价格': np.float64(33.55), '数量': 100, '金额': np.float64(3354.9999999999995), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2024-12-17 00:00:00'), '类型': '卖出', '价格': np.float64(33.37), '数量': 100, '金额': np.float64(3336.9999999999995), '利润': np.float64(-18.0), '利润率': np.float64(-0.5365126676602088), '持仓天数': 19, '对应买入日期': '2024-11-28', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-01-15 00:00:00'), '类型': '买入', '价格': np.float64(32.3), '数量': 100, '金额': np.float64(3229.9999999999995), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-01-27 00:00:00'), '类型': '买入', '价格': np.float64(33.85), '数量': 100, '金额': np.float64(3385.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-02-21 00:00:00'), '类型': '卖出', '价格': np.float64(57.0), '数量': 100, '金额': np.float64(5700.0), '利润': np.float64(2470.0000000000005), '利润率': np.float64(76.47058823529414), '持仓天数': 37, '对应买入日期': '2025-01-15', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-02-21 00:00:00'), '类型': '卖出', '价格': np.float64(57.0), '数量': 100, '金额': np.float64(5700.0), '利润': np.float64(2315.0), '利润率': np.float64(68.38995568685377), '持仓天数': 25, '对应买入日期': '2025-01-27', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-02-25 00:00:00'), '类型': '买入', '价格': np.float64(54.7), '数量': 100, '金额': np.float64(5470.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-02-26 00:00:00'), '类型': '卖出', '价格': np.float64(53.92), '数量': 100, '金额': np.float64(5392.0), '利润': np.float64(-78.0), '利润率': np.float64(-1.4259597806215722), '持仓天数': 1, '对应买入日期': '2025-02-25', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-03-07 00:00:00'), '类型': '买入', '价格': np.float64(51.51), '数量': 100, '金额': np.float64(5151.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}, {'日期': Timestamp('2025-03-24 00:00:00'), '类型': '卖出', '价格': np.float64(45.2), '数量': 100, '金额': np.float64(4520.0), '利润': np.float64(-631.0), '利润率': np.float64(-12.250048534265192), '持仓天数': 17, '对应买入日期': '2025-03-07', '股票代码': 34, '股票名称': '神州数码', '阶段': '震荡'}]"
34,神州数码,熊市,83,14,7,7,3,42.86,-0.67,0,-0.67,100000,99873.0,"[{'日期': Timestamp('2024-06-27 00:00:00'), '类型': '买入', '价格': np.float64(22.87), '数量': 100, '金额': np.float64(2287.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-07-05 00:00:00'), '类型': '卖出', '价格': np.float64(21.7), '数量': 100, '金额': np.float64(2170.0), '利润': np.float64(-117.0), '利润率': np.float64(-5.115872321818977), '持仓天数': 8, '对应买入日期': '2024-06-27', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-07-10 00:00:00'), '类型': '买入', '价格': np.float64(22.27), '数量': 100, '金额': np.float64(2227.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-07-19 00:00:00'), '类型': '买入', '价格': np.float64(24.3), '数量': 100, '金额': np.float64(2430.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-07-24 00:00:00'), '类型': '卖出', '价格': np.float64(23.34), '数量': 100, '金额': np.float64(2334.0), '利润': np.float64(107.0), '利润率': np.float64(4.804669959586888), '持仓天数': 14, '对应买入日期': '2024-07-10', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-07-24 00:00:00'), '类型': '卖出', '价格': np.float64(23.34), '数量': 100, '金额': np.float64(2334.0), '利润': np.float64(-96.0), '利润率': np.float64(-3.950617283950617), '持仓天数': 5, '对应买入日期': '2024-07-19', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-05 00:00:00'), '类型': '买入', '价格': np.float64(22.56), '数量': 100, '金额': np.float64(2256.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-06 00:00:00'), '类型': '卖出', '价格': np.float64(22.92), '数量': 100, '金额': np.float64(2292.0), '利润': np.float64(36.0), '利润率': np.float64(1.5957446808510638), '持仓天数': 1, '对应买入日期': '2024-08-05', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-07 00:00:00'), '类型': '买入', '价格': np.float64(23.99), '数量': 100, '金额': np.float64(2399.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-16 00:00:00'), '类型': '卖出', '价格': np.float64(22.39), '数量': 100, '金额': np.float64(2239.0), '利润': np.float64(-160.0), '利润率': np.float64(-6.6694456023343065), '持仓天数': 9, '对应买入日期': '2024-08-07', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-19 00:00:00'), '类型': '买入', '价格': np.float64(22.87), '数量': 100, '金额': np.float64(2287.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-08-26 00:00:00'), '类型': '买入', '价格': np.float64(24.7), '数量': 100, '金额': np.float64(2470.0), '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-09-09 00:00:00'), '类型': '卖出', '价格': np.float64(24.3), '数量': 100, '金额': np.float64(2430.0), '利润': np.float64(143.0), '利润率': np.float64(6.2527328377787486), '持仓天数': 21, '对应买入日期': '2024-08-19', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}, {'日期': Timestamp('2024-09-09 00:00:00'), '类型': '卖出', '价格': np.float64(24.3), '数量': 100, '金额': np.float64(2430.0), '利润': np.float64(-40.0), '利润率': np.float64(-1.6194331983805668), '持仓天数': 14, '对应买入日期': '2024-08-26', '股票代码': 34, '股票名称': '神州数码', '阶段': '熊市'}]"
703,恒逸石化,牛市,122,16,8,8,3,37.5,-0.14,0,-0.14,100000,99993.0,"[{'日期': Timestamp('2025-05-15 00:00:00'), '类型': '买入', '价格': np.float64(6.07), '数量': 100, '金额': np.float64(607.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-05-19 00:00:00'), '类型': '卖出', '价格': np.float64(6.02), '数量': 100, '金额': np.float64(602.0), '利润': np.float64(-5.0), '利润率': np.float64(-0.8237232289950577), '持仓天数': 4, '对应买入日期': '2025-05-15', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-07-10 00:00:00'), '类型': '买入', '价格': np.float64(5.86), '数量': 100, '金额': np.float64(586.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-07-16 00:00:00'), '类型': '卖出', '价格': np.float64(5.82), '数量': 100, '金额': np.float64(582.0), '利润': np.float64(-4.0), '利润率': np.float64(-0.6825938566552902), '持仓天数': 6, '对应买入日期': '2025-07-10', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-07-22 00:00:00'), '类型': '买入', '价格': np.float64(6.03), '数量': 100, '金额': np.float64(603.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-08-01 00:00:00'), '类型': '卖出', '价格': np.float64(5.99), '数量': 100, '金额': np.float64(599.0), '利润': np.float64(-4.0), '利润率': np.float64(-0.6633499170812603), '持仓天数': 10, '对应买入日期': '2025-07-22', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-08-19 00:00:00'), '类型': '买入', '价格': np.float64(6.17), '数量': 100, '金额': np.float64(617.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-08-28 00:00:00'), '类型': '卖出', '价格': np.float64(6.3), '数量': 100, '金额': np.float64(630.0), '利润': np.float64(13.0), '利润率': np.float64(2.106969205834684), '持仓天数': 9, '对应买入日期': '2025-08-19', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-09-01 00:00:00'), '类型': '买入', '价格': np.float64(6.54), '数量': 100, '金额': np.float64(654.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-09-04 00:00:00'), '类型': '卖出', '价格': np.float64(6.4), '数量': 100, '金额': np.float64(640.0), '利润': np.float64(-14.0), '利润率': np.float64(-2.1406727828746175), '持仓天数': 3, '对应买入日期': '2025-09-01', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-09-09 00:00:00'), '类型': '买入', '价格': np.float64(6.68), '数量': 100, '金额': np.float64(668.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-09-16 00:00:00'), '类型': '卖出', '价格': np.float64(6.6), '数量': 100, '金额': np.float64(660.0), '利润': np.float64(-8.0), '利润率': np.float64(-1.1976047904191618), '持仓天数': 7, '对应买入日期': '2025-09-09', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-09-25 00:00:00'), '类型': '买入', '价格': np.float64(6.46), '数量': 100, '金额': np.float64(646.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-10-15 00:00:00'), '类型': '卖出', '价格': np.float64(6.57), '数量': 100, '金额': np.float64(657.0), '利润': np.float64(11.0), '利润率': np.float64(1.7027863777089782), '持仓天数': 20, '对应买入日期': '2025-09-25', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-10-23 00:00:00'), '类型': '买入', '价格': np.float64(6.66), '数量': 100, '金额': np.float64(666.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}, {'日期': Timestamp('2025-10-31 00:00:00'), '类型': '结算', '价格': np.float64(6.7), '数量': 100, '金额': np.float64(670.0), '利润': np.float64(4.0), '利润率': np.float64(0.6006006006006006), '持仓天数': 8, '对应买入日期': '2025-10-23', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '牛市'}]"
703,恒逸石化,震荡,101,14,7,7,1,14.29,-0.66,0,-0.66,100000,99971.0,"[{'日期': Timestamp('2024-11-14 00:00:00'), '类型': '买入', '价格': np.float64(6.58), '数量': 100, '金额': np.float64(658.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2024-11-15 00:00:00'), '类型': '卖出', '价格': np.float64(6.49), '数量': 100, '金额': np.float64(649.0), '利润': np.float64(-9.0), '利润率': np.float64(-1.3677811550151975), '持仓天数': 1, '对应买入日期': '2024-11-14', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2024-11-29 00:00:00'), '类型': '买入', '价格': np.float64(6.15), '数量': 100, '金额': np.float64(615.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2024-12-17 00:00:00'), '类型': '卖出', '价格': np.float64(6.15), '数量': 100, '金额': np.float64(615.0), '利润': np.float64(0.0), '利润率': np.float64(0.0), '持仓天数': 18, '对应买入日期': '2024-11-29', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2024-12-26 00:00:00'), '类型': '买入', '价格': np.float64(6.09), '数量': 100, '金额': np.float64(609.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-01-03 00:00:00'), '类型': '卖出', '价格': np.float64(6.02), '数量': 100, '金额': np.float64(602.0), '利润': np.float64(-7.0), '利润率': np.float64(-1.1494252873563218), '持仓天数': 8, '对应买入日期': '2024-12-26', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-01-07 00:00:00'), '类型': '买入', '价格': np.float64(6.3), '数量': 100, '金额': np.float64(630.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-02-07 00:00:00'), '类型': '买入', '价格': np.float64(6.16), '数量': 100, '金额': np.float64(616.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-02-18 00:00:00'), '类型': '卖出', '价格': np.float64(6.19), '数量': 100, '金额': np.float64(619.0), '利润': np.float64(-11.0), '利润率': np.float64(-1.746031746031746), '持仓天数': 42, '对应买入日期': '2025-01-07', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-02-18 00:00:00'), '类型': '卖出', '价格': np.float64(6.19), '数量': 100, '金额': np.float64(619.0), '利润': np.float64(3.0), '利润率': np.float64(0.487012987012987), '持仓天数': 11, '对应买入日期': '2025-02-07', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-03-07 00:00:00'), '类型': '买入', '价格': np.float64(6.13), '数量': 100, '金额': np.float64(613.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-03-14 00:00:00'), '类型': '卖出', '价格': np.float64(6.1), '数量': 100, '金额': np.float64(610.0), '利润': np.float64(-3.0), '利润率': np.float64(-0.48939641109298526), '持仓天数': 7, '对应买入日期': '2025-03-07', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-03-25 00:00:00'), '类型': '买入', '价格': np.float64(6.05), '数量': 100, '金额': np.float64(605.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}, {'日期': Timestamp('2025-04-01 00:00:00'), '类型': '结算', '价格': np.float64(6.03), '数量': 100, '金额': np.float64(603.0), '利润': np.float64(-2.0), '利润率': np.float64(-0.3305785123966942), '持仓天数': 7, '对应买入日期': '2025-03-25', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '震荡'}]"
703,恒逸石化,熊市,83,12,6,6,2,33.33,-1.19,0,-1.19,100000,99954.0,"[{'日期': Timestamp('2024-06-04 00:00:00'), '类型': '买入', '价格': np.float64(7.01), '数量': 100, '金额': np.float64(701.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-06-12 00:00:00'), '类型': '卖出', '价格': np.float64(6.88), '数量': 100, '金额': np.float64(688.0), '利润': np.float64(-13.0), '利润率': np.float64(-1.8544935805991443), '持仓天数': 8, '对应买入日期': '2024-06-04', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-06-17 00:00:00'), '类型': '买入', '价格': np.float64(6.98), '数量': 100, '金额': np.float64(698.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-07-01 00:00:00'), '类型': '买入', '价格': np.float64(7.07), '数量': 100, '金额': np.float64(707.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-07-05 00:00:00'), '类型': '卖出', '价格': np.float64(7.0), '数量': 100, '金额': np.float64(700.0), '利润': np.float64(2.0), '利润率': np.float64(0.28653295128939826), '持仓天数': 18, '对应买入日期': '2024-06-17', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-07-05 00:00:00'), '类型': '卖出', '价格': np.float64(7.0), '数量': 100, '金额': np.float64(700.0), '利润': np.float64(-7.0), '利润率': np.float64(-0.9900990099009901), '持仓天数': 4, '对应买入日期': '2024-07-01', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-07-12 00:00:00'), '类型': '买入', '价格': np.float64(7.45), '数量': 100, '金额': np.float64(745.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-07-18 00:00:00'), '类型': '卖出', '价格': np.float64(7.47), '数量': 100, '金额': np.float64(747.0), '利润': np.float64(2.0), '利润率': np.float64(0.2684563758389262), '持仓天数': 6, '对应买入日期': '2024-07-12', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-08-01 00:00:00'), '类型': '买入', '价格': np.float64(6.4), '数量': 100, '金额': np.float64(640.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-08-13 00:00:00'), '类型': '卖出', '价格': np.float64(6.32), '数量': 100, '金额': np.float64(632.0), '利润': np.float64(-8.0), '利润率': np.float64(-1.25), '持仓天数': 12, '对应买入日期': '2024-08-01', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-08-19 00:00:00'), '类型': '买入', '价格': np.float64(6.15), '数量': 100, '金额': np.float64(615.0), '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}, {'日期': Timestamp('2024-09-04 00:00:00'), '类型': '卖出', '价格': np.float64(5.93), '数量': 100, '金额': np.float64(593.0), '利润': np.float64(-22.0), '利润率': np.float64(-3.577235772357724), '持仓天数': 16, '对应买入日期': '2024-08-19', '股票代码': 703, '股票名称': '恒逸石化', '阶段': '熊市'}]"
