date,open,high,low,close,ema5,k,d,rsi,short_term,mid_term,long_term,bias60,bias120,final_buy_signal,final_sell_signal,partial_sell_signal,signal_type,position
2021-06-01,6.77,6.9,6.63,6.87,6.803040740821536,50.35055416679813,34.07968909502773,31.51515151515153,31.304347826086982,26.753710119399774,25.48403180290394,0.0032112919785246175,0.011148587235428766,True,False,False,持有200股,2
2021-06-02,7.05,7.39,6.98,7.32,6.975360493881025,64.18719114995847,44.11552311333798,51.8716577540107,70.43478260869567,48.59424636404772,40.46761540483452,0.06651371704974791,0.07600479015478685,True,False,False,持有200股,2
2021-06-03,7.19,7.52,7.19,7.26,7.070240329254017,67.00198708242846,51.744344436368145,54.18994413407819,65.21739130434781,56.90581883419777,48.71754070467229,0.05577200296207865,0.06600128734769857,True,False,False,持有200股,2
2021-06-04,7.16,7.31,7.05,7.17,7.103493552836012,65.72062296723301,56.40310394665644,53.88888888888888,57.39130434782608,57.14856159101193,51.60879525239022,0.04122675176707184,0.05186863744242313,True,False,False,持有200股,2
2021-06-07,7.2,7.44,7.18,7.44,7.215662368557341,74.15082729650743,62.31901172994011,56.544502617801044,88.57142857142864,69.00906340420164,61.36238524072393,0.07759424185902239,0.08983087960601946,True,False,False,持有200股,2
2021-06-08,7.4,7.46,7.22,7.26,7.230441579038228,73.02939048231582,65.88913798073202,56.544502617801044,74.25742574257427,67.11322735427473,62.6473872619319,0.049750078761277364,0.0623496074668134,True,False,False,持有200股,2
2021-06-09,7.24,7.55,7.16,7.45,7.303627719358819,78.39640524908013,70.05822707018139,74.70588235294113,90.38461538461542,74.42617889452868,69.01130165288214,0.07450234704625283,0.08853010698210755,True,False,False,持有200股,2
2021-06-10,7.47,7.49,7.26,7.37,7.32575181290588,79.07586436895197,73.06410616977159,71.18644067796606,82.69230769230772,74.60439379509043,70.93507066713883,0.060774209164411605,0.0754752294492215,True,False,False,持有200股,2
2021-06-11,7.34,7.45,7.3,7.33,7.327167875270587,78.07956175321436,74.73592469758584,69.10112359550558,78.84615384615387,72.9543708105887,71.05816305345488,0.05311730490001306,0.06840840063605962,True,False,False,持有200股,2
2021-06-15,7.33,7.33,7.11,7.27,7.308111916847058,69.01210549629492,72.8279849638222,65.53672316384177,73.07692307692305,69.5206636661639,69.40109420954963,0.04297535764594574,0.05861893060011381,False,True,False,清仓卖出,0
2021-06-16,7.24,7.28,7.13,7.16,7.258741277898039,53.34140366419663,66.33245786394701,59.55056179775279,62.50000000000003,63.02120139829935,65.10797584984468,0.026279385365033943,0.04186767745011545,False,True,False,观望,0
2021-06-17,7.13,7.32,7.05,7.18,7.2324941852653595,44.227602442797746,58.96417272356393,60.67415730337077,64.4230769230769,60.64103548175836,62.82560708830224,0.028163564762616222,0.04400522178458791,False,True,False,观望,0
2021-06-18,7.16,7.41,6.92,7.35,7.271662790176906,52.23639104652124,56.72157883121636,66.84491978609623,80.39215686274507,66.84225687131395,66.23156414582468,0.05069844059528898,0.06751138586998268,False,False,False,观望,0
2021-06-21,7.3,7.52,7.23,7.36,7.3011085267846045,58.104683978104134,57.182613880178955,65.93406593406591,80.61224489795923,70.37765017478742,68.79205725663675,0.050332824255384774,0.06774666085408797,True,False,False,买入,2
2021-06-22,7.4,7.47,7.24,7.3,7.300739017856403,58.84227609122286,57.735834617193596,62.011173184357524,74.48979591836734,69.53665117435023,68.75992222906218,0.04034555543807258,0.05800968827641229,False,False,False,持有200股,2
2021-06-23,7.29,7.59,7.25,7.51,7.370492678570935,68.581417891661,61.35102904201606,56.1290322580645,91.66666666666666,78.24658645674032,74.82545539908493,0.06781301743731916,0.08685669623528884,True,False,False,持有200股,2
2021-06-24,7.53,7.57,7.41,7.5,7.413661785713957,74.57666665414217,65.75957491272476,58.0,90.62500000000001,82.16677148923972,78.57928910663634,0.06407492742354948,0.0838793418572381,True,False,False,持有200股,2
2021-06-25,7.46,7.87,7.45,7.85,7.559107857142639,82.34935671679652,71.28950218074868,69.31818181818178,98.38709677419351,90.34809162697279,85.2293299926595,0.10959418044834589,0.13194464715079804,True,False,False,持有200股,2
2021-06-28,7.85,7.85,7.59,7.65,7.589405238095093,80.51360623225032,74.36420353124923,56.21301775147928,82.25806451612905,87.08581051936875,84.76072979902791,0.07844872240930924,0.1012285576586494,False,False,False,持有200股,2
2021-06-29,7.6,7.61,7.36,7.44,7.539603492063396,71.92135152325461,73.54991952858437,55.2325581395349,65.32258064516131,77.73408173027262,79.30127084641077,0.04716726088799521,0.06974337482853833,False,True,False,清仓卖出,0
2021-06-30,7.46,7.49,7.29,7.44,7.506402328042265,66.19318171725747,71.09767359147541,49.67320261437909,54.73684210526319,73.05821733572455,75.66163154466602,0.0455503511769953,0.06851161274727426,False,True,False,观望,0
2021-07-01,7.4,7.47,6.86,6.88,7.297601552028177,44.78885381810563,62.32806700035215,37.81094527363183,1.9801980198019322,50.13204984433286,59.509715147424416,-0.03209508112153213,-0.011719374860894458,False,True,False,观望,0
2021-07-02,6.8,7.08,6.77,6.95,7.181734368018785,35.313781333282556,53.32330511132895,40.68627450980393,16.363636363636402,41.24249551040174,50.45745715710648,-0.021533501440127657,-0.0016367317638041922,False,True,False,观望,0
2021-07-05,6.96,7.23,6.85,7.2,7.187822912012523,36.57282391915808,47.739811380605325,48.430493273542616,39.09090909090912,45.988894814024405,50.550069477286684,0.013209246185103047,0.03368999020980783,False,False,False,观望,0
2021-07-06,7.23,7.51,7.2,7.4,7.25854860800835,43.47279170368116,46.317471488297265,55.17241379310345,57.272727272727316,55.71503564230633,55.51377180838721,0.03994392168746032,0.06130889861757983,False,False,False,观望,0
2021-07-07,7.36,7.68,7.35,7.61,7.375699072005567,54.4364065903329,49.02378318897581,58.565737051792844,76.3636363636364,68.29869429174141,63.96996551931698,0.06702596874008869,0.08978025676686066,True,False,False,买入,2
2021-07-08,7.61,7.66,7.35,7.42,7.390466048003711,56.352666121950335,51.46674416663399,51.38339920948617,59.0909090909091,67.60522949881188,64.95056524817211,0.03900960931228635,0.06147373213450627,False,False,False,持有200股,2
2021-07-09,7.39,7.73,7.3,7.7,7.493644032002474,69.86011074796689,57.597866360411615,56.07142857142857,84.54545454545456,77.55261474940595,72.46704349878141,0.07545949373732268,0.09968388707455307,True,False,False,持有200股,2
2021-07-12,7.73,7.9,7.64,7.86,7.6157626880016505,78.72679949569473,64.64084407217265,59.65517241379311,96.46017699115045,87.33745845383967,80.6854630519454,0.09429753563116328,0.12026551702581807,True,False,False,持有200股,2
2021-07-13,7.81,7.91,7.65,7.84,7.690508458667767,83.77108270473217,71.01759028302583,56.08856088560886,93.859649122807,91.16872922691982,85.45697536796361,0.088247853858619,0.11525055361537279,True,False,False,持有200股,2
2021-07-14,7.87,7.87,7.6,7.74,7.707005639111846,84.20996156923665,75.41504737842943,54.285714285714285,85.08771929824563,89.51293604203134,86.25703119769003,0.07175391929590758,0.09918994586500084,False,False,False,持有200股,2
2021-07-15,7.57,7.7,7.21,7.6,7.671337092741231,79.72488003986844,76.85165826557578,45.173745173745175,72.80701754385962,83.6850394495871,83.45706841750763,0.050564381142550754,0.07789497125902536,False,False,False,持有200股,2
2021-07-16,7.63,8.07,7.58,7.97,7.770891395160821,82.6518357353912,78.78505075551425,55.79710144927535,92.30769230769226,88.63739151966533,86.83462680825295,0.09804854672247858,0.12794083749735274,True,False,False,持有200股,2
2021-07-19,7.9,8.13,7.68,7.72,7.753927596773881,73.57948469315933,77.04986206806261,54.999999999999986,69.85294117647054,81.66437477217832,82.78687054706575,0.061391917774456184,0.09089103494043903,False,True,False,清仓卖出,0
2021-07-20,7.7,7.87,7.35,7.73,7.745951731182588,67.89356950558448,73.99776454723657,55.16014234875445,70.58823529411765,78.48650837374348,80.29412768981338,0.06058417281802218,0.09064012999093217,False,True,False,观望,0
2021-07-21,7.9,7.92,7.51,7.54,7.677301154121725,57.21890140952008,68.40481016799774,63.524590163934405,56.617647058823515,71.03337764366185,74.72283409773567,0.033346088977918534,0.06271142384918,False,True,False,观望,0
2021-07-22,7.53,7.72,7.45,7.62,7.658200769414484,53.0010067367815,63.270209024258996,63.673469387755084,62.49999999999998,69.77594808109018,72.65472890466329,0.04279501520492875,0.07267507697623363,False,True,False,观望,0
2021-07-23,7.6,7.97,7.53,7.69,7.66880051294299,52.725308839013756,59.755242295843914,60.7929515418502,67.6470588235294,71.30772712696483,72.7163213273887,0.0505704609251984,0.0810543634185091,False,False,False,观望,0
2021-07-26,7.75,7.79,7.32,7.45,7.595867008628661,43.84585806658888,54.45211421942557,51.08225108225108,50.0,64.66620924249476,67.8191113376007,0.017189760392411654,0.046496909823573636,False,True,False,观望,0
2021-07-27,7.48,7.78,7.12,7.13,7.440578005752441,29.560605047692913,46.154944495514684,40.08264462809918,26.470588235294116,51.468907090383176,57.96994253782434,-0.025654998323166898,0.001521102693188811,False,True,False,观望,0
2021-07-28,7.03,7.11,6.56,6.8,7.227052003834961,24.80261143306916,39.03750014136617,37.890625000000014,15.28662420382166,34.685070829142205,44.61370654784997,-0.06859031716690629,-0.04412427169720781,False,True,False,观望,0
2021-07-29,6.89,7.12,6.89,7.06,7.17136800255664,27.15078554136669,35.07526194136634,37.40157480314961,31.847133757961757,34.3178440565464,41.059343459883515,-0.031930886124312656,-0.007451790735096145,False,True,False,观望,0
2021-07-30,7.05,7.18,6.97,7.13,7.1575786683710945,31.575700999209005,33.908741627313894,35.10204081632655,36.30573248407643,35.90892202827318,40.13009728601288,-0.02161608266649704,0.002349752815643577,False,True,False,观望,0
2021-08-02,7.1,7.19,6.99,7.16,7.158385778914064,35.23486449592658,34.35078258351812,36.17886178861791,38.21656050955415,37.06274126891367,40.12788378738307,-0.016935424243939026,0.006457963222246109,False,False,False,观望,0
2021-08-03,7.15,7.2,6.92,6.95,7.088923852609376,32.70976781997944,33.803777662338554,34.63035019455255,24.84076433121021,30.95175280006194,35.805420467308885,-0.04433425104320371,-0.022688529073147733,False,True,False,观望,0
2021-08-04,6.96,7.11,6.91,7.07,7.082615901739585,33.86324946863879,33.82360159777196,39.60784313725492,32.48407643312103,31.717914616591486,35.39291405639523,-0.026945561992440074,-0.0057185353625398205,False,False,False,观望,0
2021-08-05,7.06,7.06,6.88,6.95,7.038410601159724,33.14460533681612,33.59726951078668,27.826086956521763,24.84076433121021,28.279339473900848,32.64877397998366,-0.04209636128707241,-0.022229437270827747,False,True,False,观望,0
2021-08-06,6.91,7.02,6.84,7.01,7.02894040077315,34.39148552509053,33.862008182221295,33.17535545023699,28.662420382165593,28.47087992803322,32.0539151636105,-0.03275394427184357,-0.013563438731200063,False,False,False,观望,0
2021-08-09,6.92,7.06,6.92,7.02,7.025960267182101,46.88599035006033,38.20333557150098,33.175355450236964,29.299363057324825,28.885121492679023,31.863103936234154,-0.030376722497188934,-0.011957726754895035,False,False,False,观望,0
2021-08-10,7.02,7.25,7.0,7.17,7.073973511454734,58.086595192723145,44.83108877857504,41.06280193236716,38.85350318471337,33.8693123386962,34.822316204403016,-0.009344570693418368,0.009001615052105325,True,False,False,买入,2
2021-08-11,7.18,7.23,7.1,7.17,7.105982340969823,65.55366508783169,51.73861421499392,38.693467336683426,38.85350318471337,36.36140776170478,36.795124383182255,-0.00904096129041823,0.008851511036450946,True,False,False,持有200股,2
2021-08-12,7.17,7.56,7.1,7.51,7.240654893979882,74.72096191040633,59.39939678013139,46.01769911504424,60.50955414012736,48.43548095091607,45.10621460936429,0.036660241406361864,0.05570181555857596,True,False,False,持有200股,2
2021-08-13,7.43,7.69,7.4,7.67,7.383769929319922,82.36299421478067,67.05392925834782,55.04587155963302,70.70063694267513,59.5680589467956,53.93912249677783,0.05671087550146344,0.0768017487247089,True,False,False,持有200股,2
2021-08-16,7.71,7.78,7.58,7.63,7.465846619546615,82.92284720701689,72.34356857457084,63.15789473684211,75.88652482269505,63.860462594416894,59.00468248756381,0.04943831743101063,0.06992718617549912,True,False,False,持有200股,2
2021-08-17,7.59,7.67,7.43,7.45,7.4605644130310775,76.91310381177013,73.8667469869706,68.57142857142858,63.12056737588656,60.274180341794434,58.67801877771744,0.023852413617695144,0.04391538440181097,False,True,False,清仓卖出,0
2021-08-18,7.53,7.67,7.46,7.62,7.513709608687385,78.93497700926518,75.55615699440212,66.86746987951808,75.17730496453903,63.8950519543367,61.95818535798446,0.045596853858199865,0.0665421634345657,True,False,False,买入,2
2021-08-19,7.78,7.82,7.39,7.5,7.509139739124924,74.10479948765827,75.07237115882083,60.8187134502924,66.66666666666669,61.88383170965241,61.67582727569334,0.02814876964616603,0.04888377745310285,False,True,False,清仓卖出,0
2021-08-20,7.43,7.51,7.2,7.5,7.506093159416617,69.72840291047136,73.291048409371,60.11904761904762,74.6031746031746,60.87822158731027,61.487588554165924,0.027200755303824698,0.048036967438575696,False,True,False,观望,0
2021-08-23,7.59,7.72,7.52,7.66,7.557395439611078,72.41152786624018,72.99787489499407,71.77914110429448,87.30158730158729,65.47095792741308,64.6542771431065,0.04742769100227441,0.06915107312322755,False,False,False,观望,0
2021-08-24,7.67,7.77,7.61,7.71,7.6082636264073855,76.51509265156751,74.17028081385189,70.5128205128205,91.26984126984125,69.35968278536257,67.79420945342902,0.052392301515842385,0.07477742534439807,True,False,False,买入,2
2021-08-25,7.79,8.05,7.75,7.96,7.725509084271591,80.81398333633909,76.38484832134763,79.88165680473374,92.56198347107433,79.26582865382775,75.03153058212139,0.08344326092242668,0.10762049993844597,True,False,False,持有200股,2
2021-08-26,7.9,8.42,7.83,8.31,7.920339389514394,84.20385774335176,78.99118479534901,82.82828282828284,93.03797468354433,86.67592507960207,81.43463295352598,0.12624176553515154,0.15334235259245593,False,True,False,清仓卖出,0
2021-08-27,8.24,8.24,7.83,8.02,7.953559593009596,78.54027674693396,78.840882112544,72.12389380530972,74.68354430379745,82.58527436775802,80.64228584336286,0.08384905331573739,0.11101650563868343,False,False,False,观望,0
2021-08-30,8.02,8.23,7.99,8.12,8.009039728673065,77.49679651981387,78.39285358163396,71.49321266968323,81.01265822784805,83.22812105484672,81.85925513466773,0.09387147820055726,0.12255267546846668,False,False,False,观望,0
2021-08-31,8.05,8.42,7.87,8.39,8.136026485782043,84.17819221539506,80.32129979288766,74.59677419354838,98.10126582278485,90.80760891452016,87.38260988035442,0.12543809729300376,0.15682188561584637,True,False,False,买入,2
2021-09-01,8.36,8.41,7.74,7.9,8.057350990521362,75.24447787037268,78.629025818716,57.414448669201526,67.08860759493675,81.42530983360419,82.51336295688552,0.057638772928811956,0.08765547881345888,False,True,False,清仓卖出,0
2021-09-02,7.91,8.41,7.87,8.25,8.121567327014242,77.20002228395215,78.15269130712805,60.2836879432624,89.24050632911393,86.14276244368381,85.37540078452054,0.10072498809628344,0.1332981133294559,True,False,False,买入,2
2021-09-03,8.27,8.37,7.94,8.09,8.111044884676161,71.21976794238785,75.84171685221465,57.82312925170068,78.0,84.20041347990642,84.49110488601544,0.07657575852257942,0.10927794534926631,False,True,False,清仓卖出,0
2021-09-06,8.18,8.23,7.8,7.95,8.057363256450774,57.77396294198405,69.81913221547111,58.62068965517241,66.90140845070425,79.46579813780268,81.45829330969966,0.05593915484666033,0.08846087585027912,False,True,False,观望,0
2021-09-07,7.93,8.27,7.89,8.22,8.111575504300518,62.04538705936195,67.22788383010139,60.0,84.8484848484849,84.35655498287986,84.14846081030589,0.08852491357611277,0.12309908356039746,True,False,False,买入,2
2021-09-08,8.19,8.66,8.12,8.45,8.22438366953368,67.08822905406736,67.18133223809004,65.27331189710608,86.53846153846149,87.1782774914399,86.17649325338222,0.11463416515651215,0.1515827216340239,False,False,False,持有200股,2
2021-09-09,8.45,9.31,8.31,9.31,8.586255779689122,78.05881936937824,70.80716128185277,72.79596977329975,100.0,93.58913874571995,90.78432883558816,0.21896094328542534,0.2631732844139215,True,False,True,部分卖出,1
2021-09-10,9.58,9.91,8.88,8.94,8.704170519792747,70.47239263642112,70.69557173337556,65.31100478468898,64.20664206642064,82.31695743256145,84.34641530215681,0.1640090977558832,0.2087170596421117,False,False,True,持有100股,1
2021-09-13,8.97,9.1,8.58,8.91,8.7727803465285,64.95394532136216,68.78169626270443,64.42307692307692,63.09963099630996,76.23310558195237,79.7603552994771,0.1540451214762575,0.2005995429926902,False,False,True,持有100股,1
2021-09-14,8.79,8.9,8.63,8.7,8.748520231019,57.520639692914415,65.02801073944109,58.98058252427183,55.350553505535025,70.05685129843886,74.64415843494551,0.12217841545189904,0.16897337525269687,False,True,False,清仓卖出,0
2021-09-15,8.64,9.13,8.64,9.04,8.845680154012667,57.93635063255905,62.664124037147076,58.88077858880776,67.89667896678964,72.04335102235375,74.56669385859112,0.15972046264301293,0.21036295658195983,False,False,True,观望,0
2021-09-16,9.17,9.33,8.78,8.82,8.837120102675112,54.73797783086875,60.02207530172097,59.90099009900991,59.778597785977865,69.75301879475896,72.35818806259016,0.12663980152476412,0.1773865971570322,False,True,False,观望,0
2021-09-17,8.89,9.29,8.69,9.0,8.891413401783408,54.80881690374749,58.28432250239647,60.67961165048545,61.92468619246862,71.29441984514068,72.65055674760913,0.14401990946939894,0.19742845000699186,False,False,True,观望,0
2021-09-22,8.87,9.23,8.58,9.23,9.00427560118894,57.20960233061752,57.92608244513682,60.29411764705882,70.43478260869566,75.49795619122706,75.10037116507277,0.16662891060948504,0.223418236877849,False,False,True,观望,0
2021-09-23,9.18,9.29,8.73,8.98,8.99618373412596,52.09806822041168,55.98341103689511,64.0625,57.14285714285715,73.86838108068815,74.28260038455832,0.13002720357616793,0.1865493625536269,False,True,True,观望,0
2021-09-24,8.83,8.89,8.07,8.07,8.68745582275064,34.73204548027446,48.899622518021566,47.95454545454546,15.207373271889395,59.47150397317991,64.81585123676439,0.014998125844222297,0.06514142721038062,False,True,False,观望,0
2021-09-27,7.91,8.0,7.25,7.34,8.238303881833762,24.597004679157326,40.79874990506682,42.45472837022133,3.383458646616546,41.37754303136608,51.34782239313705,-0.07448607778341797,-0.030709635897470337,False,True,False,观望,0
2021-09-28,7.46,7.59,7.35,7.51,7.995535921222508,20.564669786104883,34.05405653207951,45.59999999999999,9.774436090225564,34.86787599329499,43.89657587550359,-0.05140051356293085,-0.008124709727298642,False,True,False,观望,0
2021-09-29,7.43,7.49,6.95,7.07,7.687023947481673,15.39045212631082,27.832855063489944,38.878143133462274,4.054054054054049,25.045878295154964,34.339010782674045,-0.10383431389131553,-0.06521381097662506,False,True,False,观望,0
2021-09-30,7.12,7.23,7.08,7.19,7.521349298321115,13.621645955355675,23.09578536077852,37.54940711462453,8.108108108108112,21.92592422220435,29.161330571533945,-0.08596768525592453,-0.04857152300470592,False,True,False,观望,0
2021-10-08,7.26,7.48,7.17,7.25,7.430899532214077,13.354601577074723,19.848724099543922,25.82159624413144,10.13513513513513,21.261469573788748,26.306558689480347,-0.07596674866892537,-0.03998717854715983,False,True,False,观望,0
2021-10-11,7.28,7.34,7.15,7.28,7.380599688142719,13.603922418904519,17.767123539330786,28.82653061224491,11.148648648648646,21.377003443610796,24.701884897464517,-0.06994325344787292,-0.03544052440339036,False,True,False,观望,0
2021-10-12,7.24,7.32,6.9,7.03,7.26373312542848,10.88239179391403,15.472212957525201,27.294685990338152,4.3189368770764105,17.70342709493973,21.144540180399233,-0.09887189247387776,-0.06750734681694551,False,True,False,观望,0
2021-10-13,6.99,7.01,6.73,6.99,7.1724887502856545,11.267273541621696,14.070566485557366,28.46347607052897,8.176100628930811,15.269623995231067,18.37496708544029,-0.10093357550090834,-0.07169590189572159,False,True,False,观望,0
2021-10-14,6.96,7.08,6.87,7.05,7.131659166857103,15.910465825648046,14.683866265587591,23.035230352303515,10.062893081760976,14.948244833436423,17.125599947507453,-0.09043639421630542,-0.06274036469194699,False,True,False,观望,0
2021-10-15,6.74,6.74,6.33,6.34,6.867772777904736,10.871527481648956,13.41308667094138,20.334928229665067,0.2793296089385535,7.613787221187488,11.51017650131782,-0.17712655336597086,-0.15493624548041124,False,True,False,观望,0
2021-10-18,6.37,6.69,6.35,6.67,6.801848518603158,17.0177999302947,14.614657757392488,23.094688221709006,9.49720670391062,8.555496962549054,10.839186568848755,-0.13046693007016627,-0.10931686328601072,False,False,False,观望,0
2021-10-19,6.73,6.98,6.56,6.92,6.841232345735439,28.44664922889211,19.225321581225696,23.448275862068968,19.66666666666667,12.517971944961678,12.71960668835727,-0.09497146230518624,-0.0747716929389898,True,False,False,买入,2
